"Data Source","World Development Indicators","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Last Updated Date","2/21/2024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"Latin America & Caribbean (excluding high income)","LAC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","876428610667.09","1034484672147.5","1095638269672","1181416426983.1","1418252033554.8","1613772281405.6","1697846829141.5","1853064187275","2021893656590.1","2038842224327.5","1810327292197.4","2002282207830.3","1952748301925","1758576865594.3","1795413112644.7","2045083492610.1","2471730285037.1","2882204938855.4","3402756410322.1","3932031090439.4","3645669594935.6","4557840753623.7","5320735122195.7","5298047169004","5435190412910.4","5456297685293.5","4636644702280.9","4499238665636.1","5012709868269.1","4870478423343","4805258641141.6","4051085288658.4","4665360652347.6","5352536850675.4"
"Lao PDR","LAO","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","1757142855.9184","2366666615.5556","1776842097.1634","1087273103.6964","598961269.29788","714046821.0938","865559879.40041","1028087972.3108","1127806944.6151","1327748689.8809","1543606345.1168","1763536304.5396","1873671550.3464","1747011857.3311","1280177838.7191","1454430642.4496","1731198022.4676","1768619058.3465","1758176653.0775","2023324407.2841","2366398119.8632","2735558734.7379","3455031447.6019","4223152219.2127","5446434031.679","5836138127.0891","7131773632.6895","8750107401.5538","10192848926.258","11983252626.545","13279248478.692","14426381187.089","15912495368.872","17071162084.407","18141651381.388","18740559554.163","18981800705.079","18827148528.993","15468785203.753"
"Lebanon","LBN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3313540067.9325","2717998687.71","2838485353.9619","4690415092.5366","5843579160.9012","7941744492.236","9599127050.1756","11718795528.556","13690217333.588","15751867489.445","17247179005.522","17391056369.227","17260364842.454","17649751243.781","19152238805.97","20082918739.635","21159827992.04","21497336498.839","22022709851.41","24827355014.925","29118916105.473","35399582928.69","38443907042.123","39927125961.526","44016799515.755","46880103080.597","48095213746.6","49929337836.816","51147308774.129","53027680685.904","54901519155.556","51605959131.274","31712128253.796","23131941556.784",""
"Liberia","LBR","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","874000000","906000000","927000000","748000000","897000000","949000000","1119000000","1373000000","1726000000","1768000000","1998000000","2398000000","2791614000","3177198100","3225652000","3227075700","3398419600","3390703400","3422754800","3319596500","3039982500","3509000000","4001046970"
"Libya","LBY","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28904164239.304","31991785107.458","33887005288.289","30660029871.183","28610532505.232","25541383196.718","27884630117.889","30700890193.419","27251275902.701","35975878804.295","38270983031.7","34112079628.757","20481889763.78","26265625000","33122307692.308","47334697612.431","60094248771.565","68032985519.1","86710739535.876","60808538331.587","75380800665.203","48169243832.05","92540964666.646","75351117629.359","57372352561.987","48717506273.44","49912085228.289","67157451661.405","76686048497.48","69254143966.818","46808208746.084","39798423941.033","45752336035.985"
"St. Lucia","LCA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","170370370.37037","194444444.44444","183333333.33333","197037037.03704","251481481.48148","284444444.44444","340000000","375555555.55556","429629629.62963","486666666.66667","579629629.62963","613703703.7037","674074074.07407","684814814.81481","713703703.7037","762962962.96296","788888888.88889","805925925.92593","877407407.40741","921851851.85185","932592592.59259","892592592.59259","900000000","987407407.40741","1066666666.6667","1135555555.5556","1268319185.1852","1336088814.8148","1437731111.1111","1401507888.8889","1482385185.1852","1568370370.3704","1598207407.4074","1660222222.2222","1749288888.8889","1807225925.9259","1865459259.2593","1996711111.1111","2057066666.6667","2102534000","1604444444.4444","1961111111.1111","2343703703.7037"
"Latin America & Caribbean","LCN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1007484991031.2","1179293266842.2","1254808462964.4","1361272001640.9","1606771008563.4","1815898071015.5","1941652491765.8","2100974971730.1","2303279560276.6","2331584223993.1","2107165054124.1","2326883040769.8","2282895964858.3","2053065187772.8","2092028240998.6","2405435175136.4","2902949778310.1","3396739151882.8","3998414040764.9","4643116909844.5","4358132853812.8","5396773607490.7","6137582602219.1","6209205490292.9","6360884125593.5","6482208032334.8","5420470092541.4","5285689128986.3","5866303818641.2","5742577449796.1","5660897574206.2","4809518812031.8","5553340649720.4","6302490414792"
"Least developed countries: UN classification","LDC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","112888082931.82","116475545979.99","112681178010.27","109771652838.39","113988334151.8","115954318033.59","126121631945.5","138198740171.7","153404128967.78","165281915664.68","191700221019.71","207486467511.03","161258953884.97","166794343741.09","163106146450.13","166675597653.16","173798483948.88","181955024475.1","187595868002.96","193590683032.32","220650315175.58","213689697965.39","233169558376.52","263419418524.1","302219868424.69","356805256784.27","414976972688.4","500118873074.12","613537848135.43","617269504282.99","705877336753.2","811307983326.85","847933392623.82","917099783543.95","988639082704.28","956013882010.19","998887073702.86","1115958334438.4","1092923916582.4","1153077837159.1","1162717433015.6","1268104292678.2","1427108929198.7"
"Low income","LIC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","82997453337.512","82568676267.519","83730930309.213","87346297180.697","84825422847.217","99852067987.994","115125248936.81","103206915766.58","113735924944.87","141891372925.96","162495729453.09","122483564490.09","132847515557.6","138938815109.88","136313224589.61","141958637066.78","152262649304.64","156049750891.02","158925256222.56","186809318473.81","186699196459.14","201094326991.97","219463200050.8","257711816447.66","308501631340.85","356636633410.26","429218011000.9","514563539430.92","528452839648.34","594157764345.53","432139521562.73","410092006489.05","418152247677.74","450512676609.6","450746097223.42","446660010134.8","494149568958.35","418173076154.15","445190704320.83","438045256308.09","465047139999.74","528124562231.92"
"Liechtenstein","LIE","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","90099360.843367","104889795.33385","124940289.32382","165928881.55552","193980464.8821","246389101.85361","272489300.46783","303493119.48076","436912067.78429","503173104.39189","534699362.89616","511647750.12448","522096760.29109","524023624.89055","502620991.85294","529073612.45358","779357802.50006","1052848995.971","1161757671.0176","1119983801.2134","1421509216.3742","1484160302.1495","1631177029.4506","1673085244.6879","1948129622.7513","2428525060.6993","2504012993.4224","2298389802.8888","2479699106.0226","2664105901.1886","2483889858.3231","2491800558.7767","2688618747.3815","3070803051.4216","3454373797.7444","3659319116.8806","4000102086.1464","4601429897.2147","5081479840.0872","4504375348.0704","5082337238.4472","5739706004.8962","5456102482.2861","6391708310.6773","6657526979.7228","6268515276.1744","6237302033.5013","6474308717.8529","6692620691.8415","6436467007.1193","6405870210.3229","7710380085.9226",""
"Sri Lanka","LKA","GDP (current US$)","NY.GDP.MKTP.CD","1409873949.5798","1444327731.0924","1434156378.6008","1240672268.9076","1309747899.1597","1698319327.7311","1751470588.2353","1859465020.5761","1801344537.8151","1965546218.4874","2296470588.2353","2369308600.3373","2553936348.4087","2875625000","3574586466.1654","3791298145.5064","3591319857.3127","4104509582.8636","2733183856.5022","3364611432.2415","4024621899.5765","4415844155.8442","4768765016.8188","5167913302.1674","6043474842.7673","5978460972.0177","6405210563.8829","6682167119.5652","6978371581.2638","6987267683.7725","8032551173.2401","9000362581.5809","9703011635.8658","10338679635.762","11717604208.822","13029697560.976","13897738375.249","15091913883.709","15794972847.168","15656327859.57","16330814179.977","15749753804.834","16536535647.083","18881765437.215","20662525941.299","24405791044.776","28279802405.914","32350238760.424","40713826215.009","42066224093.006","58636161081.712","67753284043.928","70447216891.337","77000578167.353","82528535713.926","85140955388.851","88012282205.836","94376237797.237","94493871200.787","89014978344.14","84440516486.11","88548049121.497","74403578363.435"
"Lower middle income","LMC","GDP (current US$)","NY.GDP.MKTP.CD","88053021489.118","93212358127.169","94672762190.676","105240694239.81","118195775046.42","127438148871.2","117110879145.82","125204727481.12","133817854435.89","148467779997.68","164142405816.01","173330985944.35","187947439455.42","229149534328.27","300323775420.46","331387675465.6","365319354343.58","416388468757.86","459139973438.43","537960364564.2","642109243373.65","774657940569.45","795792603863.16","794874058175.63","778978246242.94","835565991407.66","900871408689.8","884278445847.69","895045529550.56","881105688310.58","944173906354.81","887480485838.62","918834825591.49","921358929713.12","1001071230831.3","1177953044123.6","1340432344565.8","1396543994766.3","1413627722440","1312209465423.1","1377689290058.8","1414796686586.8","1489796027234","1703311379683.2","1987707039182.2","2315096942200.2","2718604742250.1","3355447329844.2","3782293203145","3812693386838.1","4566635008993.3","5212391795444.3","5492168076119","5604827492999.4","5896070873618.9","5746408702559.7","6004441275215.2","6457236621675.6","6612134450127","6884143285710.1","6618962128023","7595602780154.1","8171521483867.6"
"Low & middle income","LMY","GDP (current US$)","NY.GDP.MKTP.CD","334788507531.19","331008086742.74","335323505620.26","368807831018.14","419825224317.03","463017763177.54","470788138849.77","490025918155.42","514848219371.29","573068796269.31","632142542258.42","673625035178.82","752774508802.04","932031459358.82","1165896644821.3","1324549346836.2","1410383201470.3","1581185936482.9","1828690327970.6","2204232846343.4","2673344038065.5","2975080980388.8","2868144297952.3","2857168858349.1","2917883627207.9","2915982666233.7","2982404064652.7","3157190859069.6","3383504128129.2","3433869712275.7","3845266120208.3","3729473384348.6","3884677750337.5","4323989841633.2","4507204164511.7","5076505594820.9","5584212173624.4","5915240605398","5764015339860.1","5485713212352.9","6011297746425.2","6069515357132.7","6221839794629.1","7004472564916.5","8304623323877.7","9876738756443.1","11711654285113","14457806825801","17286652530771","16888677826388","20548129220173","24226805704812","25783904736645","27290219800329","28219109566497","26754191796209","26958491510287","29635037484744","31407572198492","32161964423639","31016572707353","36577654820996","38810361603318"
"Lesotho","LSO","GDP (current US$)","NY.GDP.MKTP.CD","34579986.168006","35699985.720006","41859983.256007","47039981.184008","51939979.224008","54879978.048009","56699977.320009","59261976.295209","61445975.42161","65967973.612811","68739972.504011","76480285.004411","80913200.429282","121188715.75986","150851316.52727","149558895.91458","147660036.91501","193315048.32876","266570066.64252","290134592.52301","431542536.66378","434188034.18803","348741683.67385","386699308.85917","333163670.28023","268629925.8528","318858422.98926","402768324.48197","470395800.60067","495409232.62758","596410263.74385","704325366.71839","831029861.70475","835582062.47617","878250945.28047","1001894000.2785","946112492.84485","998004258.71568","928460893.10896","912773681.05064","887291687.9208","825706961.23869","775777238.55814","1157825434.7897","1511236655.5205","1682343527.4922","1800092563.7546","1682131784.5136","1766902709.1994","1740894964.8051","2234754241.9192","2579409619.9672","2477702216.2689","2367112931.642","2441063054.0579","2359686724.5383","2131522791.4593","2306185472.1487","2556247291.9979","2361966946.298","2067813018.9947","2348771013.2124","2236502124.1696"
"Late-demographic dividend","LTE","GDP (current US$)","NY.GDP.MKTP.CD","228240330055.21","208214091430.38","207599833190.88","220125404425.67","254422246967.64","289200342493.24","313491320968.05","307948783972.16","307287943447.57","344335059160.98","391863938743.96","430754643822.47","488800984784.89","608091981822.53","685078858340.87","731182805130.43","753411388600.54","877224021136.86","1043277948571.4","1291566363805","1559377035532","1546362840395.8","1495293489123","1539955400739.1","1573794504890","1541609775020.7","1562632574297.4","1751793679027","1997489766931.7","2020860832182.6","2067772431705.9","2069385443007.5","2143026607333.9","2343070499931","2456571995868.3","3018342023042.3","3329650189927.7","3486564446042.6","3361126443519.8","3106290269743.6","3410250640092.4","3525028856374.4","3736730866871.5","4257868823042.9","5117204587611.5","6172817777582.9","7448573743883.2","9382447414567.9","11663554908026","11269257737507","13564016675239","16529962129867","17680182524814","19041962899425","19775920760293","18550504676427","18593071060820","20630645625899","22622945177204","23047304219393","22529291712190","26841170398812","28075737913541"
"Lithuania","LTU","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7867140395.337","8382519637.4622","10118631851.532","11239547690.98","10971583944.756","11524776866.638","12237388001.726","14259781159.012","18781721376.199","22627507451.565","26097677571.837","30183575103.526","39697891351.943","47797551587.882","37388122046.15","37128694028.243","43535051482.387","42927454291.478","46523420074.437","48533659592.173","41435533340.388","43047309305.736","47758736931.78","53751411409.445","54808531641.412","56964942999.365","66798933785.77","70974490450.494"
"Luxembourg","LUX","GDP (current US$)","NY.GDP.MKTP.CD","703925705.94296","704145671.35021","741509480.79628","791140595.77276","903158753.94362","921600736.30403","968440149.47095","974721762.53533","1066447130.8205","1234878980.502","1457768455.0222","1518773421.3785","1901697369.627","2609875802.1114","3183637116.8186","3123333333.3333","3423586206.8966","3789321328.081","4718539771.9995","5516982663.7314","6019805490.4125","5053665797.4794","4602316793.2191","4524217751.4793","4438435492.8791","4577211767.1037","6685595087.5926","8320902215.0189","9418167855.1838","10037674037.674","12778792853.694","13834219728.293","15518702634.881","15925521222.015","17701798890.764","20853093869.732","20895314657.98","19563836265.223","20150053345.188","21899317598.841","21230182989.304","21387533703.233","23649833332.166","29667268248.131","35064843792.899","37672280120.479","42910146296.065","51587401415.787","58844277701.526","54467289897.558","56213985987.417","61696281326.245","59776383527.36","65203276466.976","68804811897.644","60071584216.137","62216885435.949","65712180342.984","71000359760.461","69890505323.584","73699366700.213","85584105993.875","81641807865.759"
"Latvia","LVA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5789128636.6229","5975248851.4548","6527926445.6811","7166275467.6516","7533788133.5575","7958852838.934","8362398701.5894","9557031605.2751","11771975156.807","14435700533.368","17003459863.099","21570076498.621","31054350977.978","35854274228.914","26410909090.909","23956163076.557","27474380566.265","28169902669.378","30204783461.849","31386896487.041","27263090547.062","28083597512.484","30483806017.832","34429023435.021","34225547537.074","34390910338.96","39443126174.433","40932030049.564"
"Macao SAR, China","MAC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","1142497718.7792","1133013235.1004","1304361353.2702","1362072159.9452","1532105070.1858","1957724829.3592","2288761822.5126","2705665492.0167","3246481233.244","3765249711.091","4914365189.0498","5665606114.8032","6311207779.9244","7046147736.9167","7176892950.3916","7267570892.7021","6797792190.1968","6547670439.26","6774193548.3871","6860272608.4521","7371692774.434","8246479565.9425","10643253553.184","12160056122.376","14874098691.908","18439981612.409","21027018332.666","21587786905.85","28241798491.593","36845888757.189","43189721376.985","51536595089.279","54902831793.502","45048190598.325","45070808688.961","50383871120.873","55190661339.78","55082293844.101","25343525935.836","30969334705.051","24042287326.573"
"St. Martin (French part)","MAF","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","775875748.52383","","","772921958.52951","","","","","652206037.10387","","649206262.84752",""
"Morocco","MAR","GDP (current US$)","NY.GDP.MKTP.CD","2037154741.9321","2025693539.5584","2379611124.6144","2657252578.3076","2798345298.5778","2948331090.4675","2876401297.1076","3046345314.3866","3271422332.62","3651622668.951","3956336244.1187","4356669034.3427","5074117544.7748","6242145880.0888","7675466449.3553","8984853005.0806","9584297284.2832","11049783871.814","13236946233.576","15911994817.311","21728516153.091","17788185478.944","17692276734.171","16251408127.573","14824667954.367","14991283215.741","19462085540.223","21765195948.189","25705296183.504","26314313191.183","30179954774.99","32285573573.918","33711069430.78","31655473663.835","35604137422.58","39030285468.384","43161571527.635","39147844526.084","46497608724.987","46266428648.143","43017455401.845","43831480207.644","47077192187.642","58029363354.276","66114145451.007","68852658068.667","75883823300.855","86947913286.728","101822906949.06","101154952240.88","100865329473.44","110080631332.38","106937392311.13","115739287305.08","119130841411.66","110413823841.59","111572947004.92","118540573367.84","127341147581.82","128920266409.46","121353645057.14","141817797083.47","130912558829.84"
"Monaco","MCO","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","293127333.23807","327706210.43522","402451900.82129","523554039.20321","563949254.11403","711978961.89367","735324244.6674","811191392.22428","1000555218.0321","1209870147.491","1378175524.1119","1205188647.9316","1143216456.568","1092560364.5196","1037329604.3511","1082867507.3314","1515234743.4737","1839081463.2768","2000704744.9154","2010083833.1726","2481307077.1099","2480540845.3324","2737049230.7044","2574494355.7336","2720332134.5362","3130309995.3085","3137886994.5221","2840195190.3691","2934593467.6859","2907118641.1776","2654462665.2689","2673723033.7124","2919647981.8147","3597089750.7828","4043551488.826","4204652898.731","4586826512.7136","5875790766.2621","6502942244.9307","5474379252.3411","5367561569.5955","6088689808.3835","5742749294.0085","6555591709.8858","7069353073.0888","6261649890.8239","6465645584.9488","6431271365.0834","7182444409.5407","7383944044.17","6739645416.4792","8626081320.5061","8784002931.6866"
"Moldova","MDA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1752979926.4149","1695122173.913","1930081168.8312","1698717504.6555","1170782957.3744","1288429391.7995","1480673594.056","1661818168.4226","1980907434.7683","2598249555.8998","2988342907.031","3408255450.5509","4401173151.9377","6054824248.2422","5439434271.7881","6974982369.6015","8414352020.4944","8709138634.8292","9496717875.5193","9399833207.4934","7798692878.4014","7982450758.0321","9519053158.464","11253727815.476","11735774634.424","11531967881.062","13692230147.059","14508333280.423"
"Madagascar","MDG","GDP (current US$)","NY.GDP.MKTP.CD","673081724.75117","699161944.5581","739286907.59278","759345863.73267","802482183.72878","833563472.9981","900264584.59083","956436932.10129","1031669637.3955","1056391055.5962","1111859570.8825","1199507631.076","1341590690.4137","1653062335.0029","1917508190.0469","2283049215.3534","2181844178.5534","2358930406.0689","2669755115.1093","3463565853.8102","5201818347.7988","4759333998.3675","4784977325.958","4686457031.2269","3905938480.8612","3802557894.8719","4347989788.0926","3212900555.8091","3189456965.0482","3175638332.6447","3931334875.0138","3254713056.0217","3714966678.3338","4063298919.2868","3522227092.2284","3838100903.7497","4931861038.7076","4262965419.75","4401967632.7372","4277903780.2913","4629247203.8452","5438332601.908","5351701663.4081","6372498889.6658","5064732626.2939","5859269752.6133","6395712490.943","8524620889.5775","10725137723.655","9616879409.4379","9982711338.0703","11551819617.874","11578975061.948","12423555455.385","12522957399.228","11323020701.302","11848613858.442","13176313593.551","13760033282.293","14104664678.506","13051441203.947","14554754116.543","15297192798.977"
"Maldives","MDV","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","42463576.15894","44781456.953642","47911340.183479","57829787.234043","109503546.09929","127190757.95999","141882254.23018","141223029.38306","168514513.37507","189514434.244","215043969.84925","244396761.92334","284875809.03963","322417837.16197","356014932.13646","398988954.97026","450382327.95242","508223602.37893","540096397.62107","589239753.61088","624337145.28462","870031676.79879","897031250","1052121055.9724","1226829564.8154","1163362434.3277","1575200390.9349","1868383459.8435","2271646188.1447","2345294878.6681","2588176058.4115","2774350237.7974","2886163995.9967","3295009236.5566","3697353036.5865","4129505319.8187","4409942623.3867","4816426259.5137","5404344159.4996","5726094797.6749","3712604580.3208","5254366310.448","6170638746.965"
"Middle East & North Africa","MEA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","44926460299.371","49719425357.829","56209824351.541","66524974899.024","80586649211.231","109127661980.95","203802641734.35","225344230666.59","284872963235.93","331216140039.22","353592027705.51","464162825407.36","601129522702.06","622416592706.36","621500063686.67","629100789954.1","641519853614.7","658245962978.22","676100782341.49","622547368883.62","590088341346.64","612778409182.72","809958827131.44","571969411313.2","627566887760.14","643308052215.77","686296067710.45","752146910983.38","840862600701.87","883631054043.02","868789129891.31","942195465255.11","1054208747376.3","1049349462909.9","1044485063788.3","1158726695772.9","1367503307923.2","1643478702813.8","1924932554666.9","2272331591833.7","2830409520554.6","2557001379208.3","2994822249908.7","3378428248016","3642052425017.2","3581785465156.7","3602485624081.3","3179422260274.9","3213373155791.6","3352266378228.9","3518411932508.7","3522918900764.8","3158039788609.3","3741604188474.7","4426622170626.2"
"Mexico","MEX","GDP (current US$)","NY.GDP.MKTP.CD","13040000000","14160000000","15200000000","16960000000","20080000000","21840000000","24320000000","26560000000","29360000000","32480000000","35520000000","39200000000","45200000000","55280000000","72000000000","88000000000","88875923765.072","81912018783.502","102648570299.12","134531900898.93","205577055465.99","263797827860.49","184602611609.52","156167000432.99","184230754105.39","195241069482.08","134556034672.99","147542558208.89","181611150496.79","221403098266.77","261253675692.84","313139656145.74","363157832923.73","530160763983.51","553618247900.74","380157469866.85","432157945024.43","523449530464.26","557461102630.66","631249359702.39","742061329643.37","796064590656.18","810666116505.48","765549967888.65","819459227375.02","917571853345.58","1020265057698.5","1102355554788.9","1161553459894.8","943437415098.63","1105424238889.4","1229013703255.8","1255110424741.9","1327436290361","1364507717463.7","1213294467527.6","1112233497399.1","1190721475958.8","1256300182983.7","1305212479961.6","1120741118380.3","1312557512901.3","1465854089286.5"
"Marshall Islands","MHL","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","31020000","34918000","41749000","45144000","43879000","55989000","62983000","70688000","72798000","78476000","82507000","91063000","99461000","108071000","120230000","110858000","110705600","112279400","114326300","115347500","122824000","131738200","131398500","132934600","137666300","142745200","149870000","145969100","150624900","160318500","171567100","179855800","185468000","185172900","182997300","200716000","212701200","219430038.45215","231996704.10156","240751144.40918","257784881.5918","258774475.09766"
"Middle income","MIC","GDP (current US$)","NY.GDP.MKTP.CD","325105674243.53","320673160745.6","324168102362.17","356741453797.08","407002850853.18","449100685221.44","455768780938.89","473852152041.68","498478448025.49","555484655217.1","613167104980.15","652979356449.95","730449454990.27","906065477331.79","1133389531667.3","1284612168198.7","1366249311841.6","1530842488942.2","1771788860242.6","2140226198453.7","2599993849752.9","2895368525494","2788501934469.9","2776228271397.8","2833352051038.7","2834419368274.2","2883617605845.2","3041572073557.7","3282469073711.9","3323188071350.2","3709881094821.9","3577995916529.8","3765955546845.7","4195017812665.9","4372352995486.8","4942686974190.5","5444135606945.6","5765175438067.9","5610935709274.7","5330738144656","5830183109530.4","5888367399014","6027440804501.7","6791961941963.9","8054944523179.7","9577960033013","11365771711612","14040931885615","16786962311362","16376207089161","19970664770159","23799213978477","25375843431607","26873320442592","27770661614209","26306405505226","26514494477468","29143948663893","30988164983467","31716230149539","30578372789487","36110412339699","38281934115376"
"North Macedonia","MKD","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4699646643.1095","4938775510.2041","2436849341.976","2682456896.5517","3559608639.9838","4707041315.242","4642021256.3069","3912986090.9736","3765745023.2074","3863619284.7794","3772859034.2051","3709636030.6658","4018365747.0097","4946296599.0847","5682784471.6972","6258602872.679","6861226971.5562","8336474973.7295","9909552434.5114","9401736825.4269","9407170321.3775","10494626767.645","9745261300.5779","10817702346.067","11362265252.778","10064519962.566","10672467073.287","11307067069.666","12683068114.239","12606338448.547","12363580534.681","13998355971.304","13563132102.166"
"Mali","MLI","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","275494477.5861","343771972.99386","339913867.09278","359772315.1022","395218628.92069","486617280.25555","563683703.3047","538747339.95603","830710615.17995","939228017.24779","1049838548.1092","1222702572.847","1595422955.6443","1759691186.3999","1538972424.3663","1333754224.9995","1297765325.9027","1232932104.0728","1392196047.9969","1852163453.1533","2090629986.9764","2169040603.1939","2181821909.2789","2681912148.6984","2724131458.2622","2830673378.1301","2818281085.0865","2081846497.7465","2706425157.394","2780422049.212","2697105823.4661","2920358710.5065","3440724709.5926","2961484953.8644","3468337942.3206","3908121307.0196","4714071979.6884","5454249125.7297","6247515888.1453","6905934217.909","8156468826.1265","9838403100.5055","10231962390.212","10689168016.261","12995112690.26","12442035339.105","13242690786.094","14364937124.073","13104764378.326","14026048335.705","15365713048.199","17070867589.905","17280250810.032","17465392764.371","19309463508.038","18827176529.698"
"Malta","MLT","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","250721821.55368","264579879.78488","295118249.32493","345602025.37539","376094108.47533","474620439.58496","527936988.79128","625573345.53217","793675169.87858","1001300838.3234","1250242107.8797","1243469360.5684","1234518125","1165771369.0063","1101828568.768","1117835285.5051","1435079200.3496","1751247763.4195","2019474244.1936","2118574772.1114","2547163582.3315","2750041434.2629","3021910216.7183","2709178326.7827","2998570146.541","3461332684.8249","3585755121.4864","3722389055.7224","3958227428.4451","4155187257.8562","4069515556.7869","4088368961.7584","4470446352.3257","5448415539.8125","6098092511.83","6416184235.8384","6778324087.1382","7925371458.8053","9090406749.5267","8696366868.9228","9035824366.008","9638728635.0143","9461776291.7991","10551030596.756","11625848974.805","11091483659.616","11668015565.808","13484541925.771","15404393365.207","15992378640.055","15252609039.075","18087205251.361","18125564514.266"
"Myanmar","MMR","GDP (current US$)","NY.GDP.MKTP.CD","545098463.82027","605581577.28707","634528851.47919","598998434.72294","411419905.84662","367053111.33459","293103482.36021","420359035.89744","559956141.47156","571854203.59622","563555620.45235","587448416.50922","662213096.31012","719754670.07264","1225589878.0681","1061107353.6723","1204699866.7625","873579940.51776","935408765.78104","952265051.99241","1038225167.0588","1111000755.6957","1481165483.4526","1381573615.2513","1304063253.0414","1478908160.2478","1582873764.4679","1562448083.1173","1541088316.9737","2013448239.5682","2115193503.4813","2069832686.9806","2411552296.5343","3163020043.8908","4432257187.4986","5289174927.1152","6123556701.0325","4722288502.3","6459461639.3024","8486832800.885","8905066163.5864","6477790688.2284","6777632512.0781","10467109977.672","10567354056.405","11986972418.51","14502553709.83","20182477480.551","31862554101.938","36906181380.813","49540813342.483","59977326085.991","59937796641.789","60269732882.841","65446196919.681","59687411768.822","63216143490.142","66055090634.452","67855845007.317","75072038085.854","79045695084.507","66262813093.482","62263466263.738"
"Middle East & North Africa (excluding high income)","MNA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","23870832123.15","24881410228.507","26936465307.399","29634802924.591","32879112733.991","37135228292.343","42573853380.001","50799908522.54","67434903546.32","102798505813.9","119615493437.48","147648092416.47","170873327766.07","183658912039.78","229078961254.8","274324325425.08","267714333482.9","307059523271.13","345082931492.02","365345138711.14","398333490842.7","447645511593.55","391478083825.37","359390955440.57","361406549202.77","508430708183.42","269916667384.71","299630629556.51","313437557827.68","342398659696.22","379728969540.37","428606034910.15","452412037427.47","465944553126.16","506224863208.79","536202192461.13","542319894815.91","528296081472.21","577707455559.39","685778404708.11","808521514731.47","942307082128.5","1148311871501.9","1416250545252","1378596088142","1587780325455.6","1636401115080.7","1764808544095.2","1624047553136","1600856726417.7","1439069684819.9","1475844921098","1476907774200.8","1401837441905","1408624311719.9","1284883935058.7","1501058612658","1696713423184.7"
"Montenegro","MNE","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","984293043.81156","1159869245.9251","1284685050.5241","1707710053.1494","2073234417.6807","2257174480.786","2721903148.9148","3680711743.7722","4545674527.611","4159330369.5471","4142983843.4912","4544428421.4951","4087526241.8127","4465772400.3745","4593853290.963","4054730077.5772","4376930578.3239","4856599480.7988","5506942238.3567","5542054181.1262","4769996866.0076","5861427505.1249","6229801580.7916"
